# 意味分類表(見出し語と分類番号の対応)。部門だけを持つ検証用の表である。
# 出典は日本語 WordNet (1.1) と Princeton WordNet 3.0 である。
# 日本語 WordNet の取得元は
# https://github.com/bond-lab/wnja/releases/download/v1.1/wnjpn-ok.tab.gz である。
# Princeton WordNet 3.0 の取得元は
# https://wordnetcode.princeton.edu/3.0/WNdb-3.0.tar.gz である。
# 日本語 WordNet の利用条件は https://bond-lab.github.io/wnja/license.txt にある。
# 分類番号の小数点以下第 1 位だけが意味を持ち、残りの 3 桁は 0 で埋めてある。
# 部門は Princeton WordNet の lexname から写した。
# 版: wnja-1.1+pwn-3.0
$	1.1000	1.3000
%	1.1000
エドワード殉教王	1.2000
エドワード湖	1.5000
エドワード長兄王	1.2000
エド・サリヴァン	1.2000
エナジー	1.1000	1.3000	1.5000
エナミン	1.4000	1.5000
エナメル	1.4000	1.5000
エナメル芽細胞	1.5000
エナメル質	1.5000
エナメル質形成	1.3000	1.5000
エナラプリル	1.4000
エナージー	1.5000
エニグマ	1.3000
エニシダ	1.5000
エニセイ川	1.3000	1.5000
エヌアイエスティー	1.2000
エネスコ	1.2000
エネミー	1.2000
エネルギッシュさ	1.1000	1.3000
エネルギー	1.1000	1.3000	1.5000
エネルギー保存の法則	1.3000
エネルギー準位	1.5000
エノキ	1.4000	1.5000
エノキタケ	1.5000
エノコログサ	1.5000
エノラート	1.4000	1.5000
エバミルク	1.4000
エバンジェリスト	1.2000
エバンズビル	1.1000	1.2000	1.5000
エバーグリーン	1.5000
エバーグレイズ	1.5000
エバーグレイズ国立公園	1.1000	1.2000	1.5000
エバーグレーズの州	1.1000	1.2000	1.5000
エバース	1.2000
エビスグサ	1.5000
エビネ	1.5000
エビモ	1.5000
エピキュリアン	1.2000
エピクロス	1.2000
エピグラフ	1.3000
エピグラム	1.3000
エピスシア	1.5000
エピステーメー	1.3000
エピソード	1.3000
エピソード記憶	1.3000
エピック	1.3000
エピトープ	1.4000	1.5000
エピナール	1.4000
エピネフリン	1.5000
エピルス	1.1000	1.2000	1.5000
エピローグ	1.3000
エフェクツ	1.3000
エフェクト	1.3000
エフェソの信徒への手紙	1.3000
エフェソス公会議	1.2000
エフェドリン	1.4000	1.5000
エプロン	1.4000
エベレスト	1.5000
エベレスト山	1.5000
エベンキ	1.2000	1.3000
エベント	1.1000
エペ	1.4000
エホバの証人	1.2000
エボシガイ	1.5000
エボシガラ	1.5000
エボナイト	1.4000	1.5000
エボラ	1.1000	1.5000
エボラウイルス	1.5000
エボラ出血熱	1.1000	1.5000
エボリューション	1.3000	1.5000
エポキシ樹脂	1.4000	1.5000
エポック	1.1000
エポナ	1.2000
エポレット	1.4000
エマージェンシ	1.1000	1.3000
エマージェンシー	1.1000	1.3000	1.5000
エミッタ	1.4000
エミュレーション	1.3000
エミュレート	1.3000
エミュー	1.1000	1.5000
エミリア	1.5000
エミリア＝ロマーニャ州	1.1000	1.2000	1.5000
エムエスドス	1.3000
エムペグ	1.3000
エメラルド	1.3000	1.4000	1.5000
エメリー	1.4000	1.5000
エメリーペーパー	1.4000	1.5000
エメンタール	1.4000
エモーショナリスム	1.1000	1.3000
エモーショナリズム	1.1000	1.3000
エモーション	1.3000
エラ	1.5000
エラクレス	1.2000
エラスタンス	1.5000
エラスターゼ	1.4000	1.5000
エラスチン	1.5000
エラスティック	1.4000
エラストマー	1.4000	1.5000
エラスムス	1.2000
エラト	1.2000
エラトステネス	1.2000
エラム	1.1000	1.2000	1.5000
エラム語	1.2000	1.3000
エランド	1.5000
エラ・フィッツジェラルド	1.2000
エラー	1.1000	1.3000	1.5000
エリア	1.1000	1.2000	1.3000	1.4000	1.5000
エリアコード	1.3000
エリア・カザン	1.2000
エリオット	1.2000
エリカ	1.5000
エリカ属	1.5000
エリコ	1.1000	1.2000	1.5000
エリザベス様式	1.2000
エリザベトビル	1.1000	1.2000	1.5000
エリシウム	1.3000
エリス	1.2000
エリスロマイシン	1.4000
エリス島	1.1000	1.2000	1.5000
エリソン	1.2000
エリテマトーデス	1.1000	1.5000
エリトリア	1.1000	1.2000	1.5000
エリニュス	1.2000
エリマキシギ	1.5000
エリヤ	1.1000	1.2000	1.4000	1.5000
エリュール	1.1000
エリント	1.3000
エリントン	1.2000
エリンバー	1.4000	1.5000
エリート	1.2000
エリー湖	1.5000
エリー運河	1.1000	1.2000	1.5000
エル	1.4000
エルアラメイン	1.1000	1.2000	1.3000	1.5000
エルガー	1.2000
エルギン・マーブル	1.2000
エルグ	1.1000
エルゴカルシフェロール	1.4000	1.5000
エルゴステロール	1.4000	1.5000
エルゴタミン	1.4000	1.5000
エルゴノビン	1.4000	1.5000
エルゴード性	1.1000	1.3000
エルサレム	1.1000	1.2000	1.5000
エルステッド	1.1000	1.2000
エルズワース	1.2000
エルニーニョ	1.2000	1.5000
エルパソ	1.1000	1.2000	1.5000
エルビウム	1.4000	1.5000
エルビスプレスリー	1.2000
エルフ	1.2000
エルベ川	1.5000
エルボー	1.5000
エルマン	1.2000
エルム	1.5000
エルモシヨ	1.1000	1.2000	1.5000
エルンスト	1.2000
エルンスト・マッハ	1.2000
エルヴィス	1.4000
エル・シド	1.2000
エレアノール・ダキテーヌ	1.2000
エレインバーグ	1.2000
エレガンス	1.1000	1.3000
エレキ	1.4000	1.5000
エレキギター	1.4000
エレキテル	1.5000
エレキトル	1.5000
エレキベース	1.4000
エレクトラ	1.2000
エレクトラコンプレックス	1.3000
エレクトリックベース	1.4000
エレクトロセラピー	1.3000
エレクトロニクス	1.3000
エレクトロニクメール	1.3000
エレクトロニックス	1.3000
エレクトロニックメール	1.3000
エレクトロン	1.5000
エレクトン	1.4000
エレクトーン	1.4000
エレノア・ルーズベルト	1.2000
エレバン	1.1000	1.2000	1.5000
エレベ	1.4000
エレベータ	1.4000
エレベーター	1.4000
エレミヤ書	1.3000
エレメント	1.1000	1.3000	1.4000	1.5000
エレヴェータ	1.4000
エレヴェーター	1.4000
エレール	1.2000
エロキューション	1.3000
エロチズム	1.3000
エロティシズム	1.1000	1.5000
エロ爺	1.2000
エンカウンター	1.1000	1.3000
エンカウンターグループ	1.2000
エングレービング	1.3000	1.4000
エンケファリン	1.4000	1.5000
エンゲルス	1.2000
エンゲージメント	1.3000
エンコウソウ	1.5000
エンサイクロペディア	1.3000
エンザイム	1.4000	1.5000
エンジェル	1.2000
エンジェルフォール	1.5000
エンジニア	1.2000
エンジニアリング	1.3000
エンジャメナ	1.1000	1.2000	1.5000
エンジン	1.4000
エンジンオイル	1.4000	1.5000
エンジンルーム	1.4000
エンジン故障	1.1000	1.3000
エンジン発動機	1.4000
エンゼル	1.2000
エンタシス	1.1000
エンタテイナー	1.2000
エンタテイメント	1.3000
エンタテインメント	1.3000
エンタルピー	1.1000	1.3000
エンターテイナー	1.2000
エンターテイメント	1.3000
エンターテインメント	1.3000
エンタープライズ	1.2000
エンダイブ	1.4000	1.5000
エンダービーランド	1.1000	1.2000	1.5000
エンチラーダ	1.4000
エンテベ	1.1000	1.2000	1.5000
エンテロウイルス	1.5000
エンテロキナーゼ	1.4000	1.5000
エンテロトキシン	1.4000	1.5000
エンディング	1.1000	1.3000
エンデコット	1.2000
エントツアマツバメ	1.5000
エントランス	1.4000
エントランスフィー	1.3000
エントロピ	1.1000	1.3000
エントロピー	1.1000	1.3000
エンド	1.1000	1.2000	1.3000	1.5000
エンドウ	1.5000
エンドウマメ	1.4000	1.5000
エンドオール	1.3000
エンドユーザ	1.2000
エンドユーザー	1.2000
エンドラン	1.3000
エンドルフィン	1.4000	1.5000
エンバシー	1.4000
エンパイア	1.2000	1.4000
エンパイアステート	1.1000	1.2000	1.5000
エンパイアステートビル	1.4000
エンフォースメント	1.3000
エンフルラン	1.4000
エンブレム	1.3000	1.4000
エンブレル	1.4000
エンブロイダリー	1.4000
エンプティー	1.1000	1.5000
エンプレス	1.2000
エンプロイメント	1.1000	1.5000
エンベロープ	1.1000	1.3000	1.4000
エンペドクレス	1.2000
エンペラー	1.2000	1.4000
エンポリアム	1.4000
エンマコオロギ	1.5000
エンラージメント	1.4000
エンリコ・カルーソー	1.2000
エンリル	1.2000
エンレイソウ	1.5000
エヴァネッセンス	1.1000	1.3000
エヴァンジェリスト	1.2000
エヴォリューション	1.3000	1.5000
エーカー	1.1000
エーカーフート	1.1000
エーケン	1.2000
エーゲ文明	1.2000
エーゲ海	1.5000
エーコン管	1.4000
エージ	1.1000
エージェンシー	1.2000
エージェント	1.2000
エージェントオレンジ	1.4000	1.5000
エージズム	1.3000
エース	1.2000	1.3000	1.4000
エーダリ	1.2000
エーテル	1.3000	1.4000
エーデルワイス	1.5000
エートス	1.1000	1.3000
エード	1.4000
エーリアン	1.2000
エーリヒ・メンデルゾーン	1.2000
エール	1.1000	1.2000	1.3000	1.5000
エールリヒ	1.2000
エール大学	1.4000
エーロゾル	1.5000
オアゲート	1.4000
オアシス	1.1000	1.2000	1.4000	1.5000
オアハカ	1.1000	1.2000	1.5000
オア回路	1.4000
オイスタヒー	1.2000
オイスター	1.4000
オイスタークラッカー	1.4000
オイタナシー	1.3000
オイディプス	1.2000
オイラー	1.2000
オイル	1.4000	1.5000
オイルカラー	1.4000
オイルシェール	1.4000	1.5000
オイルスキン	1.4000
オイルステン	1.1000	1.3000
オイルバーナー	1.4000
オイルペインティング	1.4000
オイルペイント	1.4000
オイルポンプ	1.4000
オウギバショウ	1.5000
オウゴンカズラ	1.5000
オウサマタイランチョウ	1.5000
オウシュウトウヒ	1.5000
オウバイ	1.5000
オウム	1.2000	1.5000
オウムガイ	1.5000
オウム病	1.1000	1.5000
オウム病クラミジア	1.5000
オウム目	1.5000
オウム真理教	1.2000
オウレン	1.5000
オウンゴール	1.3000
オオアオサギ	1.5000
オオアナコンダ	1.5000
オオアメリカムシクイ	1.5000
オオアワガエリ	1.4000	1.5000
オオウミガラス	1.5000
オオカバマダラ	1.5000
オオカミ	1.5000
オオカモメ	1.5000
オオカラスノエンドウ	1.5000
オオキアシシギ	1.5000
オオグルマ	1.5000
オオケタデ	1.5000
オオコウモリ	1.5000
オオコウモリ亜目	1.5000
オオサンショウウオ	1.5000
オオシマザクラ	1.5000
オオジュリン	1.5000
オオスグリ	1.4000	1.5000
オオタカ	1.5000
オオタニワタリ	1.5000
オオトウゾクカモメ	1.5000
オオトリテエ	1.3000
オオノガイ	1.4000	1.5000
オオハシ	1.5000
オオハシウミガラス	1.5000
オオハマボウ	1.5000
オオハンゴンソウ	1.5000
オオバコ	1.5000
オオバコ科	1.5000
オオバン	1.5000
オオホシハジロ	1.5000
オオムギ	1.4000	1.5000
オオヤマネコ	1.5000
オオワシ	1.5000
オオワライタケ	1.5000
オカピ	1.5000
オカリナ	1.4000
オカルト	1.2000
オガワコマッコウ	1.5000
オキアミ	1.5000
オキサイド	1.4000	1.5000
オキサシリン	1.4000
オキサゼパム	1.4000
オキサプロジン	1.4000
オキサロ酢酸	1.4000	1.5000
オキザロ酢酸	1.4000	1.5000
オキシダント	1.4000	1.5000
オキシテトラサイクリン	1.4000
オキシテトラサイクリン塩酸塩	1.4000
オキシトシン	1.5000
オキシフェンサイクリミン	1.4000
オキシヘモグロビン	1.4000	1.5000
オキシム	1.4000	1.5000
オキーチョビー湖	1.5000
オギノ式	1.3000
オクシデンタリズム	1.1000	1.3000
オクス	1.2000
オクスフォード	1.1000	1.2000	1.5000
オクスフォード大学	1.4000
オクスブリッジ	1.4000
オクタン	1.4000	1.5000
オクタン価	1.1000
オクターブ	1.3000
オクテット	1.2000
オクラ	1.4000	1.5000
オクラホマ	1.1000	1.2000	1.5000
オクラホマシティー	1.1000	1.2000	1.5000
オクラホマ州	1.1000	1.2000	1.5000
オグデン	1.1000	1.2000	1.5000
オケアニデス	1.2000
オケアノス	1.2000
オケーシー	1.2000
オコジョ	1.5000
オコンナー	1.2000
オサマ・ビンラディン	1.2000
オザスコ	1.1000	1.2000	1.5000
オザーク山地	1.5000
オシダ	1.5000
オシドリ	1.5000
オシログラフ	1.4000
オシログラム	1.4000
オシロスコープ	1.4000
オジギソウ	1.5000
オジロワシ	1.5000
オス	1.5000
オスチャーク語	1.2000	1.3000
オスティナート	1.3000
オストラシズム	1.1000	1.5000
オストラバ	1.1000	1.2000	1.5000
オストリッチ	1.5000
オスマン1世	1.2000
オスマン朝	1.2000
オスミウム	1.4000	1.5000
オズボーン	1.2000
オズワルド	1.2000
オセロ	1.2000
オセロット	1.5000
オゾン	1.4000	1.5000
オゾンホール	1.5000
オゾン層	1.5000
オゾン病	1.1000	1.5000
オタマジャクシ	1.5000
オタムワ	1.1000	1.2000	1.5000
オタリア	1.5000
オタワ	1.1000	1.2000	1.5000
オダマキ	1.5000
オチョア	1.2000
オッカム	1.2000
オッカムの剃刀	1.3000
オックステール	1.5000
オックスフォード運動支持者	1.2000
オック語	1.3000
オッソ・ブーコ	1.4000
オッターハウンド	1.5000
オットセイ	1.5000
オットー・イェスペルセン	1.2000
オットー・ワーグナー	1.2000
オットー・ワールブルク	1.2000
オットー一世	1.2000
オップアート	1.4000
オッペンハイマー	1.2000
オデッサ	1.1000	1.2000	1.5000
オデッツ	1.2000
オデュッセウス	1.2000
オト	1.2000
オトゥール	1.2000
オトギリソウ属	1.5000
オトギリソウ科	1.5000
オドアケル	1.2000
オドメーター	1.4000
オドリコソウ	1.5000
オナガガモ	1.5000
オナガザメ	1.5000
オナガザル	1.5000
オナニー	1.3000
オナモミ	1.5000
オニアザミ	1.5000
オニイトマキエイ	1.5000
オニウシノケグサ	1.5000
オニオン	1.4000	1.5000
オニオンソルト	1.4000
オニオンパン	1.4000
オニオンブレッド	1.4000
オニオンロール	1.4000
オニタビラコ	1.5000
オニユリ	1.5000
オニール	1.2000
オネイダ	1.2000	1.3000
オネガ	1.5000
オネゲル	1.2000
オノマトペア	1.3000
オノマトペー	1.3000
オノヨーコ	1.2000
オノーニス	1.5000
オハイオ	1.1000	1.2000	1.5000
オハイオの州都	1.1000	1.2000	1.5000
オハイオ州	1.1000	1.2000	1.5000
オハイオ州立大学	1.4000
オパール	1.4000	1.5000
オパールガラス	1.4000	1.5000
オヒシバ	1.5000
オヒョウ	1.5000
オビエド	1.1000	1.2000	1.5000
オビハシカイツブリ	1.5000
オビ川	1.5000
オピニオン	1.3000
オファー	1.3000
オフィサー	1.2000
オフィス	1.2000	1.4000
オフェンス	1.2000	1.3000
オフサイド	1.3000
オフセット印刷	1.3000
オフブロードウェー	1.1000	1.2000	1.5000
オフホワイト	1.1000	1.3000
オフレアティー	1.2000
オフ・ホワイト	1.1000	1.3000
オブザーバ	1.2000
オブザーバー	1.2000
オブザーヴァー	1.2000
オブジェクション	1.3000
オブジェクト	1.3000
オブジェクトプログラム	1.3000
オブジェクト指向データベース	1.3000
オブジェクト指向プログラミング	1.3000
オブジェクト指向プログラミング言語	1.3000
オブジェクト指向プログラム言語	1.3000
オブジェクト指向言語	1.3000
オブストラクション	1.3000
オブライエン	1.2000
オブラート	1.2000
オブリガート	1.3000
オブリゲイション	1.1000	1.3000	1.5000
オブリゲーション	1.1000	1.3000	1.5000
オプション	1.3000
オプシン	1.4000	1.5000
オプソニン	1.4000	1.5000
オプチミスト	1.2000
オプチミズム	1.1000	1.3000
オプティミズム	1.1000	1.3000
オベリオン	1.5000
オベリスク	1.4000
オベルスク	1.4000
オペ	1.3000
オペアコミーク	1.3000
オペコード	1.3000
オペラ	1.3000	1.4000
オペラクローク	1.4000
オペラグラス	1.4000
オペラコミック	1.3000
オペラハウス	1.4000
オペラハット	1.4000
オペラブッファ	1.3000
オペラント条件づけ	1.3000
オペランド	1.3000
オペラ愛好家	1.2000
オペル	1.2000
オペレッタ	1.3000
オペレーション	1.3000	1.5000
オペレーションズリサーチ	1.3000
オペレータ	1.2000
オペレーター	1.2000
オペレーティングシステム	1.3000
オペロン	1.5000
オホスデルサラド山	1.5000
オホーツク海	1.5000
オポチュニスト	1.2000
オポチュニズム	1.1000	1.3000
オポッサム	1.5000
オポテュニズム	1.1000	1.3000
オポルト	1.1000	1.2000	1.5000
オマキザル	1.4000	1.5000
オマハ	1.1000	1.2000	1.3000	1.5000
オムスク	1.1000	1.2000	1.5000
オムニバス	1.4000
オムレツ	1.4000
オメガ	1.1000	1.3000
オメプラゾール	1.4000	1.5000
オモダカ科	1.5000
オラクル	1.3000
オラトリオ	1.3000
オラン	1.1000	1.2000	1.5000
オランウータン	1.5000
オランダ	1.1000	1.2000	1.5000
オランダの首都	1.1000	1.2000	1.5000
オランダイチゴ	1.4000	1.5000
オランダカイウ	1.5000
オランダカイウ属	1.5000
オランダ王国	1.1000	1.2000	1.5000
オランダ苺	1.4000
オランダ領アンティル	1.1000	1.2000	1.5000
オランダ領ギアナ	1.1000	1.2000	1.5000
オランダ領東インド諸島	1.1000	1.2000	1.5000
オリエンタリズム	1.1000	1.3000
オリエンタル	1.2000
オリエンタルポピー	1.5000
オリエンテーション	1.3000
オリエント	1.1000	1.2000	1.5000
オリゲネス	1.2000
オリゴ糖	1.4000	1.5000
オリサバ	1.1000	1.2000	1.5000
オリサバ山	1.1000	1.2000	1.5000
オリジナリティ	1.3000
オリジナリティー	1.3000
オリジナル	1.3000	1.4000
オリジナル性	1.3000
オリジン	1.1000	1.2000	1.5000
オリックス	1.5000
オリックス属	1.5000
オリッサ州	1.1000	1.2000	1.5000
オリノコ川	1.5000
オリバー・ストーン	1.2000
オリバー・ハザード・ペリー	1.2000
オリンピック	1.1000	1.3000
オリンピック冬季競技大会	1.1000	1.3000
オリンピック国立公園	1.1000	1.2000	1.5000
オリンピック大会	1.1000	1.3000
オリンポスの山	1.5000
オリーブ	1.4000	1.5000
オリーブの木	1.5000
オリーブグリーン	1.1000	1.3000
オリーブ油	1.4000
オリーブ色	1.1000	1.3000
オル	1.2000
オルガスム	1.3000
オルガスムス	1.3000
オルガナイザー	1.2000
オルガニスト	1.2000
オルガン	1.4000
オルグ	1.2000
オルゴール	1.4000
オルシコン	1.4000
オルセー通り	1.1000	1.2000	1.5000
オルソスコープ	1.4000
オルソミクソウイルス	1.5000
オルゾー	1.4000
オルタ	1.2000
オルタネーター	1.4000
オルター・エゴ	1.2000
オルダス・ハクスリー	1.2000
オルツィ	1.2000
オルテガ	1.2000
オルテガイガセー	1.2000
オルデンブルク	1.2000
オルトリン酸3ナトリウム	1.4000	1.5000
オルトリン酸塩	1.4000	1.5000
オルドビス紀	1.1000
オルドヴァイ	1.5000
オルニソガラム	1.5000
オルニチン	1.4000	1.5000
オルフ	1.2000
オルフス	1.1000	1.2000	1.5000
オルボア	1.1000	1.2000	1.5000
オルム	1.5000
オルムステド	1.2000
オルメカ	1.2000
オルレアネ	1.1000	1.2000	1.5000
オルレアン	1.1000	1.2000	1.3000	1.5000
オレイン	1.4000	1.5000
オレイン酸	1.4000	1.5000
オレオレジン	1.4000	1.5000
オレゴン	1.1000	1.2000	1.5000
オレゴン州	1.1000	1.2000	1.5000
オレステス	1.2000
オレフィン	1.4000	1.5000
オレンジ	1.1000	1.3000	1.4000	1.5000
オレンジの皮	1.4000
オレンジイエロー	1.1000	1.3000
オレンジエード	1.4000
オレンジジュース	1.4000
オレンジトースト	1.4000
オレンジペコー	1.4000
オレンジ公ウィリアム	1.2000
オレンジ川	1.5000
オレンジ自由州	1.1000	1.2000	1.5000
オレンジ色	1.1000	1.3000	1.4000	1.5000
オレンジ色であること	1.1000	1.3000
オロイド	1.4000	1.5000
オロスコ	1.2000
オンオフスイッチ	1.4000
オングストローム	1.1000
オンサーガー	1.2000
オンザロック	1.4000
オンザロック・ウイスキー	1.4000
オンシジューム	1.5000
オンス	1.1000
オンタリオ	1.1000	1.2000	1.5000
オンダーチェ	1.2000
オントロジー	1.3000
オンブズマン	1.2000
オンラインデータベース	1.3000
オーウェル	1.2000
オーウェンズバラ	1.1000	1.2000	1.5000
オーカー	1.1000	1.3000
オーガスタ	1.1000	1.2000	1.5000
オーガスタス	1.2000
オーガズム	1.3000
オーガナイザ	1.2000
オーガナイザー	1.2000
オーガナイゼーション	1.2000	1.3000
オーガニゼイション	1.2000	1.3000
オーガニゼーション	1.3000
オーガンザ	1.4000
オーガンジー	1.4000
オーガンディー	1.4000
オーキシン	1.4000	1.5000
オーキンクロス	1.2000
オーク	1.5000
オークション	1.3000
オークションブリッジ	1.3000
オークニー諸島	1.1000	1.2000	1.5000
オークランド	1.1000	1.2000	1.5000
オークル	1.1000	1.3000
オークル色	1.1000	1.3000
オークレア	1.1000	1.2000	1.5000
オークレー	1.2000
オーク材	1.5000
オーケストラ	1.2000
オーケストレーション	1.3000
オーケン	1.2000
オーサー	1.2000
オーシャノート	1.2000
オーシャン	1.5000
オージー	1.3000
オージーパス	1.2000
オーステナイト	1.4000	1.5000
オーストララシア	1.1000	1.2000	1.5000
オーストラリア	1.1000	1.2000	1.5000
オーストラリアアルプス	1.5000
オーストラリア・ドル	1.1000
オーストラリア連邦	1.1000	1.2000	1.5000
オーストラロピテクス	1.5000
オーストリア・ハンガリー帝国	1.1000	1.2000	1.5000
オーストリア継承戦争	1.3000
オーストリッチ	1.5000
オースト・ハウス	1.4000
オーソライズ	1.1000	1.3000
オーソリティ	1.2000	1.3000
オーソリティー	1.2000	1.3000
オータコイド	1.5000
オータム	1.1000
オーダ	1.2000	1.3000
オーダー	1.2000	1.3000
オーチャード	1.4000
オーチャードグラス	1.5000
オーツ	1.2000
オーディエンス	1.2000
オーディオ	1.1000	1.3000	1.4000
オーディオCD	1.4000
オーディオアンプ	1.4000
オーディオメーター	1.4000
オーディション	1.3000
オーディーン	1.2000
オーデコロン	1.4000
オーデル川	1.5000
オートクチュール	1.3000
オートクラシー	1.2000
オートクレーブ	1.4000
オートケーキ	1.4000
オートジャイロ	1.4000
オートチェンジャー	1.4000
オートバイ	1.4000
オートバイオグラフィー	1.3000
オートマチック	1.4000
オートマチックデータプロセッシング	1.3000	1.5000
オートマチックトランスミッション	1.4000
オートマット	1.4000
オートマトン	1.2000	1.3000	1.4000
オートミール	1.4000
オートモビル	1.4000
オートモービル	1.4000
オートラジオグラフ	1.4000
オート・ノルマンディー地域圏	1.1000	1.2000	1.5000
オード	1.3000
オードトワレ	1.4000
オードブル	1.4000
オーナ	1.2000
オーナメント	1.4000
オーナー	1.2000
オーナードライバー	1.2000
オーニソプター	1.4000
オーニング	1.4000
オーバ	1.4000
オーバコート	1.4000
オーバチュア	1.3000
オーバチュアー	1.3000
オーバヘッド	1.1000
オーバー	1.4000
オーバーアクション	1.3000
オーバーオール	1.4000
オーバーケア	1.3000
オーバーケアー	1.3000
オーバーコート	1.4000
オーバーシューズ	1.4000
オーバーシュート	1.3000
オーバータイム	1.1000
オーバーチュア	1.3000
オーバーチュアー	1.3000
オーバードライブ	1.1000	1.4000	1.5000
オーバーナイトバッグ	1.4000
オーバーフロー	1.1000	1.3000
オーバーヘッド	1.1000	1.2000	1.5000
オーバーヘッドプロジェクター	1.4000
オーバーホール	1.3000
オーバーラップ	1.4000
オーバーラン	1.3000
オーバーワーク	1.3000
オーパス	1.3000
オービソン	1.2000
オービタ	1.4000
オービター	1.4000
オービット	1.2000
オーブン	1.4000
オーブンで焼かれた食品	1.4000
オープナー	1.1000	1.3000	1.4000
オープニング	1.3000
オープニングセレモニー	1.1000	1.3000
オープン	1.1000	1.3000	1.4000
オープンエンドスパナ	1.4000
オープンカー	1.4000
オープンサンドイッチ	1.4000
オープンセサミ	1.3000
オープンドア	1.1000	1.3000
オープンハウス	1.2000
オープンフレーム	1.3000
オープンマリッジ	1.1000	1.5000
オープン勘定	1.3000
オープン戦	1.3000
オーペア	1.2000
オーペアガール	1.2000
オーボエ	1.4000
オーボエダモーレ	1.4000
オーボー	1.4000
オーマンディ	1.2000
オーム	1.1000	1.2000
オームの法則	1.3000
オーム抵抗	1.5000
オーム計	1.4000
オーメン	1.1000	1.3000
オーラ	1.1000	1.3000
オーラル	1.3000
オーラルコミュニケーション	1.3000
オーラルセックス	1.3000
オーラルピル	1.4000
オール	1.4000
オールコット	1.2000
オールスパイス	1.4000	1.5000
オールディー	1.3000
オールト	1.2000
オールトの雲	1.2000
オールドイングリッシュ	1.3000
オールドスタイル	1.3000
オールドフィールド	1.2000
オールドフレンチ	1.3000
オールドミス	1.2000
オールドローズ	1.1000	1.3000
オールバニー	1.1000	1.2000	1.5000
オールボアール	1.3000
オールボルグ	1.1000	1.2000	1.5000
オーレオマイシン	1.4000
オーロラ	1.5000
オーロン	1.4000
オーヴン	1.4000
カイガラムシ	1.5000
カイコ	1.5000
カイザーロール	1.4000
カイゼル	1.2000
カイツブリ	1.5000
カイツブリ目	1.5000
カイツブリ科	1.5000
カイト	1.4000
カイバー峠	1.5000
カイパー	1.2000
カイマン	1.5000
カイミト川	1.5000
カイモグラフ	1.4000
カイリ	1.1000
カイロ	1.1000	1.2000	1.5000
カイロプラクター	1.2000
カイロプラクティック	1.3000
カイロプラター	1.2000
カイロン	1.2000	1.5000
カウアイ島	1.1000	1.2000	1.5000
カウチ	1.4000
カウチポテト	1.2000
カウナス	1.1000	1.2000	1.5000
カウハイド	1.4000	1.5000
カウベル	1.4000
カウボーイ	1.2000
カウボーイハット	1.4000
カウボーイブーツ	1.4000
カウリング	1.4000
カウル	1.4000
カウンシルブラフス	1.1000	1.2000	1.5000
カウンセラー	1.2000
カウンセリング	1.3000
カウンタ	1.4000
カウンター	1.3000	1.4000
カウンターアタック	1.3000
カウンタースパイ	1.2000
カウンターテナー	1.3000
カウンターパンチ	1.3000
カウンターパート	1.3000
カウンターブロー	1.3000
カウンダ	1.2000
カウンティ	1.1000	1.2000	1.5000
カウント	1.1000	1.3000
カウントフリート	1.5000
カウント毎分	1.1000
カエサル	1.2000
カエデ	1.5000
カエデ科	1.5000
カエル	1.5000
カオグロアメリカムシクイ	1.5000
カオグロアメリカムシクイ属	1.5000
カオジロガン	1.5000
カオス	1.1000	1.2000	1.5000
カオリナイト	1.4000	1.5000
カカオ	1.4000	1.5000
カカオバター	1.4000	1.5000
カキ	1.4000	1.5000
カキノキ目	1.5000
カキノキ科	1.5000
カクストン	1.2000
カクタス	1.5000
カクテル	1.4000
カクテルドレス	1.4000
カクテルパーティ	1.1000	1.3000
カクテルパーティー	1.1000	1.3000
カクテルラウンジ	1.4000
カクトラノオ	1.5000
カクレウオ	1.5000
カクレガニ	1.5000
カサゴ	1.5000
カササギ	1.2000	1.5000
カササギフエガラス	1.5000
カサブランカ	1.1000	1.2000	1.5000
カザフスタン	1.1000	1.2000	1.5000
カザルス	1.2000
カザーフ	1.1000	1.2000	1.3000	1.5000
カシス	1.4000	1.5000
カシミア	1.4000
カシミア山羊	1.5000
カシミヤ	1.1000	1.2000	1.4000	1.5000
カシミール	1.1000	1.2000	1.5000
カシュー	1.4000	1.5000
カシューナッツ	1.4000
カシ属	1.5000
カジカ	1.5000
カジノ	1.4000
カジノキ	1.5000
カスク	1.5000
カスケードメニュー	1.3000
カスケード山脈	1.5000
カスタネット	1.4000
カスタノスペルマム属	1.5000
カスタマ	1.2000
カスタマー	1.2000
カスタード	1.4000
カスティリャ	1.1000	1.2000	1.5000
カステラ	1.4000
カストレル	1.2000
カストロ	1.2000
カストロ主義	1.3000
カスバ	1.1000	1.2000	1.5000
カスパル	1.2000
カスパロフ	1.2000
カスパーゼ	1.4000	1.5000
カスピ海	1.5000
カスミソウ	1.5000
カスミソウ属	1.5000
カズー	1.4000
カセット	1.4000
カセットテープ	1.4000
カセットデッキ	1.4000
カセドラル	1.4000
カゼイン	1.4000	1.5000
カソード	1.4000
カソードレイチューブ	1.4000
カタクチイワシ	1.5000
カタクリ	1.5000
カタコンブ	1.4000
カタコンベ	1.4000
カタストロフ	1.1000	1.3000	1.5000
カタストロフィ	1.1000	1.3000	1.5000
